MsgType,MsgStartTime,MsgStopTime,MsgPowerRole
AUX,5260.311,5260.66,DUT
AUX,5261.311,5261.66,DUT
AUX,5262.311,5262.66,DUT
AUX,5263.311,5263.66,DUT
AUX,5264.311,5264.66,DUT
AUX,5265.311,5265.66,DUT
AUX,5266.311,5266.66,DUT
AUX,5267.311,5267.66,DUT
AUX,5268.311,5268.66,DUT
AUX,5269.311,5269.66,DUT
AUX,5270.311,5270.66,DUT
AUX,5271.311,5271.66,DUT
AUX,5272.311,5272.66,DUT
AUX,5273.311,5273.66,DUT
AUX,5274.311,5274.66,DUT
AUX,5275.311,5275.66,DUT
AUX,5276.311,5276.66,DUT
AUX,5277.311,5277.66,DUT
AUX,5278.311,5278.66,DUT
AUX,5279.311,5279.66,DUT
AUX,5280.311,5280.66,DUT
AUX,5281.311,5281.66,DUT
AUX,5282.311,5282.66,DUT
AUX,5283.311,5283.66,DUT
AUX,5284.311,5284.66,DUT
AUX,5285.311,5285.66,DUT
AUX,5286.311,5286.66,DUT
AUX,5287.311,5287.66,DUT
AUX,5288.311,5288.66,DUT
AUX,5289.311,5289.66,DUT
AUX,5290.311,5290.66,DUT
AUX,5291.311,5291.66,DUT
AUX,5292.311,5292.66,DUT
AUX,5293.311,5293.66,DUT
AUX,5294.311,5294.66,DUT
AUX,5295.311,5295.66,DUT
AUX,5296.311,5296.66,DUT
AUX,5297.311,5297.66,DUT
AUX,5298.311,5298.66,DUT
AUX,5299.311,5299.66,DUT
AUX,5300.311,5300.66,DUT
AUX,5301.311,5301.66,DUT
AUX,5302.311,5302.66,DUT
AUX,5303.311,5303.66,DUT
AUX,5304.311,5304.66,DUT
AUX,5305.311,5305.66,DUT
AUX,5306.311,5306.66,DUT
AUX,5307.311,5307.66,DUT
AUX,5308.311,5308.66,DUT
AUX,5309.311,5309.66,DUT
AUX,5310.311,5310.66,DUT
AUX,5311.311,5311.66,DUT
AUX,5312.311,5312.66,DUT
AUX,5313.311,5313.66,DUT
AUX,5314.311,5314.66,DUT
AUX,5315.311,5315.66,DUT
AUX,5316.311,5316.66,DUT
AUX,5317.311,5317.66,DUT
AUX,5318.311,5318.66,DUT
AUX,5319.311,5319.66,DUT
AUX,5320.311,5320.66,DUT
AUX,5321.311,5321.66,DUT
AUX,5322.311,5322.66,DUT
AUX,5323.311,5323.66,DUT
AUX,5324.311,5324.66,DUT
AUX,5325.311,5325.66,DUT
AUX,5326.311,5326.66,DUT
AUX,5327.311,5327.66,DUT
AUX,5328.311,5328.66,DUT
AUX,5329.311,5329.66,DUT
AUX,5330.311,5330.66,DUT
AUX,5331.311,5331.66,DUT
AUX,5332.311,5332.66,DUT
AUX,5333.311,5333.66,DUT
AUX,5334.311,5334.66,DUT
AUX,5335.311,5335.66,DUT
AUX,5336.311,5336.66,DUT
AUX,5337.311,5337.66,DUT
AUX,5338.311,5338.66,DUT
AUX,5339.311,5339.66,DUT
AUX,5340.311,5340.66,DUT
AUX,5341.311,5341.66,DUT
AUX,5342.311,5342.66,DUT
AUX,5343.311,5343.66,DUT
AUX,5344.311,5344.66,DUT
AUX,5345.311,5345.66,DUT
AUX,5346.311,5346.66,DUT
AUX,5347.311,5347.66,DUT
AUX,5348.311,5348.66,DUT
AUX,5349.311,5349.66,DUT
AUX,5350.311,5350.66,DUT
AUX,5351.311,5351.66,DUT
AUX,5352.311,5352.66,DUT
AUX,5353.311,5353.66,DUT
AUX,5354.311,5354.66,DUT
AUX,5355.311,5355.66,DUT
AUX,5356.311,5356.66,DUT
AUX,5357.311,5357.66,DUT
AUX,5358.311,5358.66,DUT
AUX,5359.311,5359.66,DUT
AUX,5360.311,5360.66,DUT
AUX,5361.311,5361.66,DUT
AUX,5362.311,5362.66,DUT
AUX,5363.311,5363.66,DUT
AUX,5364.311,5364.66,DUT
AUX,5365.311,5365.66,DUT
AUX,5366.311,5366.66,DUT
AUX,5367.311,5367.66,DUT
AUX,5368.311,5368.66,DUT
AUX,5369.311,5369.66,DUT
AUX,5370.311,5370.66,DUT
AUX,5371.311,5371.66,DUT
AUX,5372.311,5372.66,DUT
AUX,5373.311,5373.66,DUT
AUX,5374.311,5374.66,DUT
AUX,5375.311,5375.66,DUT
AUX,5376.311,5376.66,DUT
AUX,5377.311,5377.66,DUT
AUX,5378.311,5378.66,DUT
AUX,5379.311,5379.66,DUT
AUX,5380.311,5380.66,DUT
AUX,5381.311,5381.66,DUT
AUX,5382.311,5382.66,DUT
AUX,5383.311,5383.66,DUT
AUX,5384.311,5384.66,DUT
AUX,5385.311,5385.66,DUT
AUX,5386.311,5386.66,DUT
AUX,5387.311,5387.66,DUT
AUX,5388.311,5388.66,DUT
AUX,5389.311,5389.66,DUT
AUX,5390.311,5390.66,DUT
AUX,5391.311,5391.66,DUT
AUX,5392.311,5392.66,DUT
AUX,5393.311,5393.66,DUT
AUX,5394.311,5394.66,DUT
AUX,5395.311,5395.66,DUT
AUX,5396.311,5396.66,DUT
AUX,5397.311,5397.66,DUT
AUX,5398.311,5398.66,DUT
AUX,5399.311,5399.66,DUT
AUX,5400.311,5400.66,DUT
AUX,5401.311,5401.66,DUT
AUX,5402.311,5402.66,DUT
AUX,5403.311,5403.66,DUT
AUX,5404.311,5404.66,DUT
AUX,5405.311,5405.66,DUT
AUX,5406.311,5406.66,DUT
AUX,5407.311,5407.66,DUT
AUX,5408.311,5408.66,DUT
AUX,5409.311,5409.66,DUT
AUX,5410.311,5410.66,DUT
AUX,5411.311,5411.66,DUT
AUX,5412.311,5412.66,DUT
AUX,5413.311,5413.66,DUT
AUX,5414.311,5414.66,DUT
AUX,5415.311,5415.66,DUT
AUX,5416.311,5416.66,DUT
AUX,5417.311,5417.66,DUT
AUX,5418.311,5418.66,DUT
AUX,5419.311,5419.66,DUT
AUX,5420.311,5420.66,DUT
AUX,5421.311,5421.66,DUT
AUX,5422.311,5422.66,DUT
AUX,5423.311,5423.66,DUT
AUX,5424.311,5424.66,DUT
AUX,5425.311,5425.66,DUT
AUX,5426.311,5426.66,DUT
AUX,5427.311,5427.66,DUT
AUX,5428.311,5428.66,DUT
AUX,5429.311,5429.66,DUT
AUX,5430.311,5430.66,DUT
AUX,5431.311,5431.66,DUT
AUX,5432.311,5432.66,DUT
AUX,5433.311,5433.66,DUT
AUX,5434.311,5434.66,DUT
AUX,5435.311,5435.66,DUT
AUX,5436.311,5436.66,DUT
AUX,5437.311,5437.66,DUT
AUX,5438.311,5438.66,DUT
AUX,5439.311,5439.66,DUT
AUX,5440.311,5440.66,DUT
AUX,5441.311,5441.66,DUT
AUX,5442.311,5442.66,DUT
AUX,5443.311,5443.66,DUT
AUX,5444.311,5444.66,DUT
AUX,5445.311,5445.66,DUT
AUX,5446.311,5446.66,DUT
AUX,5447.311,5447.66,DUT
AUX,5448.311,5448.66,DUT
AUX,5449.311,5449.66,DUT
AUX,5450.311,5450.66,DUT
AUX,5451.311,5451.66,DUT
AUX,5452.311,5452.66,DUT
AUX,5453.311,5453.66,DUT
AUX,5454.311,5454.66,DUT
AUX,5455.311,5455.66,DUT
AUX,5456.311,5456.66,DUT
AUX,5457.311,5457.66,DUT
AUX,5458.311,5458.66,DUT
AUX,5459.311,5459.66,DUT
AUX,5460.311,5460.66,DUT
AUX,5461.311,5461.66,DUT
AUX,5462.311,5462.66,DUT
AUX,5463.311,5463.66,DUT
AUX,5464.311,5464.66,DUT
AUX,5465.311,5465.66,DUT
AUX,5466.311,5466.66,DUT
AUX,5467.311,5467.66,DUT
AUX,5468.311,5468.66,DUT
AUX,5469.311,5469.66,DUT
AUX,5470.311,5470.66,DUT
AUX,5471.311,5471.66,DUT
AUX,5472.311,5472.66,DUT
AUX,5473.311,5473.66,DUT
AUX,5474.311,5474.66,DUT
AUX,5475.311,5475.66,DUT
AUX,5476.311,5476.66,DUT
AUX,5477.311,5477.66,DUT
AUX,5478.311,5478.66,DUT
AUX,5479.311,5479.66,DUT
AUX,5480.311,5480.66,DUT
AUX,5481.311,5481.66,DUT
AUX,5482.311,5482.66,DUT
AUX,5483.311,5483.66,DUT
AUX,5484.311,5484.66,DUT
AUX,5485.311,5485.66,DUT
AUX,5486.311,5486.66,DUT
AUX,5487.311,5487.66,DUT
AUX,5488.311,5488.66,DUT
AUX,5489.311,5489.66,DUT
AUX,5490.311,5490.66,DUT
AUX,5491.311,5491.66,DUT
AUX,5492.311,5492.66,DUT
AUX,5493.311,5493.66,DUT
AUX,5494.311,5494.66,DUT
AUX,5495.311,5495.66,DUT
AUX,5496.311,5496.66,DUT
AUX,5497.311,5497.66,DUT
AUX,5498.311,5498.66,DUT
AUX,5499.311,5499.66,DUT
AUX,5500.311,5500.66,DUT
AUX,5501.311,5501.66,DUT
AUX,5502.311,5502.66,DUT
AUX,5503.311,5503.66,DUT
AUX,5504.311,5504.66,DUT
AUX,5505.311,5505.66,DUT
AUX,5506.311,5506.66,DUT
AUX,5507.311,5507.66,DUT
AUX,5508.311,5508.66,DUT
AUX,5509.311,5509.66,DUT
AUX,5510.311,5510.66,DUT
AUX,5511.311,5511.66,DUT
AUX,5512.311,5512.66,DUT
AUX,5513.311,5513.66,DUT
AUX,5514.311,5514.66,DUT
AUX,5515.311,5515.66,DUT
AUX,5516.311,5516.66,DUT
AUX,5517.311,5517.66,DUT
AUX,5518.311,5518.66,DUT
AUX,5519.311,5519.66,DUT
AUX,5520.311,5520.66,DUT
AUX,5521.311,5521.66,DUT
AUX,5522.311,5522.66,DUT
AUX,5523.311,5523.66,DUT
AUX,5524.311,5524.66,DUT
AUX,5525.311,5525.66,DUT
AUX,5526.311,5526.66,DUT
AUX,5527.311,5527.66,DUT
AUX,5528.311,5528.66,DUT
AUX,5529.311,5529.66,DUT
AUX,5530.311,5530.66,DUT
AUX,5531.311,5531.66,DUT
AUX,5532.311,5532.66,DUT
AUX,5533.311,5533.66,DUT
AUX,5534.311,5534.66,DUT
AUX,5535.311,5535.66,DUT
AUX,5536.311,5536.66,DUT
AUX,5537.311,5537.66,DUT
AUX,5538.311,5538.66,DUT
AUX,5539.311,5539.66,DUT
AUX,5540.311,5540.66,DUT
AUX,5541.311,5541.66,DUT
AUX,5542.311,5542.66,DUT
AUX,5543.311,5543.66,DUT
AUX,5544.311,5544.66,DUT
AUX,5545.311,5545.66,DUT
AUX,5546.311,5546.66,DUT
AUX,5547.311,5547.66,DUT
AUX,5548.311,5548.66,DUT
AUX,5549.311,5549.66,DUT
AUX,5550.311,5550.66,DUT
AUX,5551.311,5551.66,DUT
AUX,5552.311,5552.66,DUT
AUX,5553.311,5553.66,DUT
AUX,5554.311,5554.66,DUT
AUX,5555.311,5555.66,DUT
AUX,5556.311,5556.66,DUT
AUX,5557.311,5557.66,DUT
AUX,5558.311,5558.66,DUT
AUX,5559.311,5559.66,DUT
AUX,5560.311,5560.66,DUT
AUX,5561.311,5561.66,DUT
AUX,5562.311,5562.66,DUT
AUX,5563.311,5563.66,DUT
AUX,5564.311,5564.66,DUT
AUX,5565.311,5565.66,DUT
AUX,5566.311,5566.66,DUT
AUX,5567.311,5567.66,DUT
AUX,5568.311,5568.66,DUT
AUX,5569.311,5569.66,DUT
AUX,5570.311,5570.66,DUT
AUX,5571.311,5571.66,DUT
AUX,5572.311,5572.66,DUT
AUX,5573.311,5573.66,DUT
AUX,5574.311,5574.66,DUT
AUX,5575.311,5575.66,DUT
AUX,5576.311,5576.66,DUT
AUX,5577.311,5577.66,DUT
AUX,5578.311,5578.66,DUT
AUX,5579.311,5579.66,DUT
AUX,5580.311,5580.66,DUT
AUX,5581.311,5581.66,DUT
AUX,5582.311,5582.66,DUT
AUX,5583.311,5583.66,DUT
AUX,5584.311,5584.66,DUT
AUX,5585.311,5585.66,DUT
AUX,5586.311,5586.66,DUT
AUX,5587.311,5587.66,DUT
AUX,5588.311,5588.66,DUT
AUX,5589.311,5589.66,DUT
AUX,5590.311,5590.66,DUT
AUX,5591.311,5591.66,DUT
AUX,5592.311,5592.66,DUT
AUX,5593.311,5593.66,DUT
AUX,5594.311,5594.66,DUT
AUX,5595.311,5595.66,DUT
AUX,5596.311,5596.66,DUT
AUX,5597.311,5597.66,DUT
AUX,5598.311,5598.66,DUT
AUX,5599.311,5599.66,DUT
AUX,5600.311,5600.66,DUT
AUX,5601.311,5601.66,DUT
AUX,5602.311,5602.66,DUT
AUX,5603.311,5603.66,DUT
AUX,5604.311,5604.66,DUT
AUX,5605.311,5605.66,DUT
AUX,5606.311,5606.66,DUT
AUX,5607.311,5607.66,DUT
AUX,5608.311,5608.66,DUT
AUX,5609.311,5609.66,DUT
AUX,5610.311,5610.66,DUT
AUX,5611.311,5611.66,DUT
AUX,5612.311,5612.66,DUT
AUX,5613.311,5613.66,DUT
AUX,5614.311,5614.66,DUT
AUX,5615.311,5615.66,DUT
AUX,5616.311,5616.66,DUT
AUX,5617.311,5617.66,DUT
AUX,5618.311,5618.66,DUT
AUX,5619.311,5619.66,DUT
AUX,5620.311,5620.66,DUT
AUX,5621.311,5621.66,DUT
AUX,5622.311,5622.66,DUT
AUX,5623.311,5623.66,DUT
AUX,5624.311,5624.66,DUT
AUX,5625.311,5625.66,DUT
AUX,5626.311,5626.66,DUT
AUX,5627.311,5627.66,DUT
AUX,5628.311,5628.66,DUT
AUX,5629.311,5629.66,DUT
AUX,5630.311,5630.66,DUT
AUX,5631.311,5631.66,DUT
AUX,5632.311,5632.66,DUT
AUX,5633.311,5633.66,DUT
AUX,5634.311,5634.66,DUT
AUX,5635.311,5635.66,DUT
AUX,5636.311,5636.66,DUT
AUX,5637.311,5637.66,DUT
AUX,5638.311,5638.66,DUT
AUX,5639.311,5639.66,DUT
AUX,5640.311,5640.66,DUT
AUX,5641.311,5641.66,DUT
AUX,5642.311,5642.66,DUT
AUX,5643.311,5643.66,DUT
AUX,5644.311,5644.66,DUT
AUX,5645.311,5645.66,DUT
AUX,5646.311,5646.66,DUT
AUX,5647.311,5647.66,DUT
AUX,5648.311,5648.66,DUT
AUX,5649.311,5649.66,DUT
AUX,5650.311,5650.66,DUT
AUX,5651.311,5651.66,DUT
AUX,5652.311,5652.66,DUT
AUX,5653.311,5653.66,DUT
AUX,5654.311,5654.66,DUT
AUX,5655.311,5655.66,DUT
AUX,5656.311,5656.66,DUT
AUX,5657.311,5657.66,DUT
AUX,5658.311,5658.66,DUT
AUX,5659.311,5659.66,DUT
AUX,5660.311,5660.66,DUT
AUX,5661.311,5661.66,DUT
AUX,5662.311,5662.66,DUT
AUX,5663.311,5663.66,DUT
AUX,5664.311,5664.66,DUT
AUX,5665.311,5665.66,DUT
AUX,5666.311,5666.66,DUT
AUX,5667.311,5667.66,DUT
AUX,5668.311,5668.66,DUT
AUX,5669.311,5669.66,DUT
AUX,5670.311,5670.66,DUT
AUX,5671.311,5671.66,DUT
AUX,5672.311,5672.66,DUT
AUX,5673.311,5673.66,DUT
AUX,5674.311,5674.66,DUT
AUX,5675.311,5675.66,DUT
AUX,5676.311,5676.66,DUT
AUX,5677.311,5677.66,DUT
AUX,5678.311,5678.66,DUT
AUX,5679.311,5679.66,DUT
AUX,5680.311,5680.66,DUT
AUX,5681.311,5681.66,DUT
AUX,5682.311,5682.66,DUT
AUX,5683.311,5683.66,DUT
AUX,5684.311,5684.66,DUT
AUX,5685.311,5685.66,DUT
AUX,5686.311,5686.66,DUT
AUX,5687.311,5687.66,DUT
AUX,5688.311,5688.66,DUT
AUX,5689.311,5689.66,DUT
AUX,5690.311,5690.66,DUT
AUX,5691.311,5691.66,DUT
AUX,5692.311,5692.66,DUT
AUX,5693.311,5693.66,DUT
AUX,5694.311,5694.66,DUT
AUX,5695.311,5695.66,DUT
AUX,5696.311,5696.66,DUT
AUX,5697.311,5697.66,DUT
AUX,5698.311,5698.66,DUT
AUX,5699.311,5699.66,DUT
AUX,5700.311,5700.66,DUT
AUX,5701.311,5701.66,DUT
AUX,5702.311,5702.66,DUT
AUX,5703.311,5703.66,DUT
AUX,5704.311,5704.66,DUT
AUX,5705.311,5705.66,DUT
AUX,5706.311,5706.66,DUT
AUX,5707.311,5707.66,DUT
AUX,5708.311,5708.66,DUT
AUX,5709.311,5709.66,DUT
AUX,5710.311,5710.66,DUT
AUX,5711.311,5711.66,DUT
AUX,5712.311,5712.66,DUT
AUX,5713.311,5713.66,DUT
AUX,5714.311,5714.66,DUT
AUX,5715.311,5715.66,DUT
AUX,5716.311,5716.66,DUT
AUX,5717.311,5717.66,DUT
AUX,5718.311,5718.66,DUT
AUX,5719.311,5719.66,DUT
AUX,5720.311,5720.66,DUT
AUX,5721.311,5721.66,DUT
AUX,5722.311,5722.66,DUT
AUX,5723.311,5723.66,DUT
AUX,5724.311,5724.66,DUT
AUX,5725.311,5725.66,DUT
AUX,5726.311,5726.66,DUT
AUX,5727.311,5727.66,DUT
AUX,5728.311,5728.66,DUT
AUX,5729.311,5729.66,DUT
AUX,5730.311,5730.66,DUT
AUX,5731.311,5731.66,DUT
AUX,5732.311,5732.66,DUT
AUX,5733.311,5733.66,DUT
AUX,5734.311,5734.66,DUT
AUX,5735.311,5735.66,DUT
AUX,5736.311,5736.66,DUT
AUX,5737.311,5737.66,DUT
AUX,5738.311,5738.66,DUT
AUX,5739.311,5739.66,DUT
AUX,5740.311,5740.66,DUT
AUX,5741.311,5741.66,DUT
AUX,5742.311,5742.66,DUT
AUX,5743.311,5743.66,DUT
AUX,5744.311,5744.66,DUT
AUX,5745.311,5745.66,DUT
AUX,5746.311,5746.66,DUT
AUX,5747.311,5747.66,DUT
AUX,5748.311,5748.66,DUT
AUX,5749.311,5749.66,DUT
AUX,5750.311,5750.66,DUT
AUX,5751.311,5751.66,DUT
AUX,5752.311,5752.66,DUT
AUX,5753.311,5753.66,DUT
AUX,5754.311,5754.66,DUT
AUX,5755.311,5755.66,DUT
AUX,5756.311,5756.66,DUT
AUX,5757.311,5757.66,DUT
AUX,5758.311,5758.66,DUT
AUX,5759.311,5759.66,DUT
AUX,5760.311,5760.66,DUT
AUX,5761.311,5761.66,DUT
AUX,5762.311,5762.66,DUT
AUX,5763.311,5763.66,DUT
AUX,5764.311,5764.66,DUT
AUX,5765.311,5765.66,DUT
AUX,5766.311,5766.66,DUT
AUX,5767.311,5767.66,DUT
AUX,5768.311,5768.66,DUT
AUX,5769.311,5769.66,DUT
AUX,5770.311,5770.66,DUT
AUX,5771.311,5771.66,DUT
AUX,5772.311,5772.66,DUT
AUX,5773.311,5773.66,DUT
AUX,5774.311,5774.66,DUT
AUX,5775.311,5775.66,DUT
AUX,5776.311,5776.66,DUT
AUX,5777.311,5777.66,DUT
AUX,5778.311,5778.66,DUT
AUX,5779.311,5779.66,DUT
AUX,5780.311,5780.66,DUT
AUX,5781.311,5781.66,DUT
AUX,5782.311,5782.66,DUT
AUX,5783.311,5783.66,DUT
AUX,5784.311,5784.66,DUT
AUX,5785.311,5785.66,DUT
AUX,5786.311,5786.66,DUT
AUX,5787.311,5787.66,DUT
AUX,5788.311,5788.66,DUT
AUX,5789.311,5789.66,DUT
AUX,5790.311,5790.66,DUT
AUX,5791.311,5791.66,DUT
AUX,5792.311,5792.66,DUT
AUX,5793.311,5793.66,DUT
AUX,5794.311,5794.66,DUT
AUX,5795.311,5795.66,DUT
AUX,5796.311,5796.66,DUT
AUX,5797.311,5797.66,DUT
AUX,5798.311,5798.66,DUT
AUX,5799.311,5799.66,DUT
AUX,5800.311,5800.66,DUT
AUX,5801.311,5801.66,DUT
AUX,5802.311,5802.66,DUT
AUX,5803.311,5803.66,DUT
AUX,5804.311,5804.66,DUT
AUX,5805.311,5805.66,DUT
AUX,5806.311,5806.66,DUT
AUX,5807.311,5807.66,DUT
AUX,5808.311,5808.66,DUT
AUX,5809.311,5809.66,DUT
AUX,5810.311,5810.66,DUT
AUX,5811.311,5811.66,DUT
AUX,5812.311,5812.66,DUT
AUX,5813.311,5813.66,DUT
AUX,5814.311,5814.66,DUT
AUX,5815.311,5815.66,DUT
AUX,5816.311,5816.66,DUT
AUX,5817.311,5817.66,DUT
AUX,5818.311,5818.66,DUT
AUX,5819.311,5819.66,DUT
AUX,5820.311,5820.66,DUT
AUX,5821.311,5821.66,DUT
AUX,5822.311,5822.66,DUT
AUX,5823.311,5823.66,DUT
AUX,5824.311,5824.66,DUT
AUX,5825.311,5825.66,DUT
AUX,5826.311,5826.66,DUT
AUX,5827.311,5827.66,DUT
AUX,5828.311,5828.66,DUT
AUX,5829.311,5829.66,DUT
AUX,5830.311,5830.66,DUT
AUX,5831.311,5831.66,DUT
AUX,5832.311,5832.66,DUT
AUX,5833.311,5833.66,DUT
AUX,5834.311,5834.66,DUT
AUX,5835.311,5835.66,DUT
AUX,5836.311,5836.66,DUT
AUX,5837.311,5837.66,DUT
AUX,5838.311,5838.66,DUT
AUX,5839.311,5839.66,DUT
AUX,5840.311,5840.66,DUT
AUX,5841.311,5841.66,DUT
AUX,5842.311,5842.66,DUT
AUX,5843.311,5843.66,DUT
AUX,5844.311,5844.66,DUT
AUX,5845.311,5845.66,DUT
AUX,5846.311,5846.66,DUT
AUX,5847.311,5847.66,DUT
AUX,5848.311,5848.66,DUT
AUX,5849.311,5849.66,DUT
AUX,5850.311,5850.66,DUT
AUX,5851.311,5851.66,DUT
AUX,5852.311,5852.66,DUT
AUX,5853.311,5853.66,DUT
AUX,5854.311,5854.66,DUT
AUX,5855.311,5855.66,DUT
AUX,5856.311,5856.66,DUT
AUX,5857.311,5857.66,DUT
AUX,5858.311,5858.66,DUT
AUX,5859.311,5859.66,DUT
AUX,5860.311,5860.66,DUT
AUX,5861.311,5861.66,DUT
AUX,5862.311,5862.66,DUT
AUX,5863.311,5863.66,DUT
AUX,5864.311,5864.66,DUT
AUX,5865.311,5865.66,DUT
AUX,5866.311,5866.66,DUT
AUX,5867.311,5867.66,DUT
AUX,5868.311,5868.66,DUT
AUX,5869.311,5869.66,DUT
AUX,5870.311,5870.66,DUT
AUX,5871.311,5871.66,DUT
AUX,5872.311,5872.66,DUT
AUX,5873.311,5873.66,DUT
AUX,5874.311,5874.66,DUT
AUX,5875.311,5875.66,DUT
AUX,5876.311,5876.66,DUT
AUX,5877.311,5877.66,DUT
AUX,5878.311,5878.66,DUT
AUX,5879.311,5879.66,DUT
AUX,5880.311,5880.66,DUT
AUX,5881.311,5881.66,DUT
AUX,5882.311,5882.66,DUT
AUX,5883.311,5883.66,DUT
AUX,5884.311,5884.66,DUT
AUX,5885.311,5885.66,DUT
AUX,5886.311,5886.66,DUT
AUX,5887.311,5887.66,DUT
AUX,5888.311,5888.66,DUT
AUX,5889.311,5889.66,DUT
AUX,5890.311,5890.66,DUT
AUX,5891.311,5891.66,DUT
AUX,5892.311,5892.66,DUT
AUX,5893.311,5893.66,DUT
AUX,5894.311,5894.66,DUT
AUX,5895.311,5895.66,DUT
AUX,5896.311,5896.66,DUT
AUX,5897.311,5897.66,DUT
AUX,5898.311,5898.66,DUT
AUX,5899.311,5899.66,DUT
AUX,5900.311,5900.66,DUT
AUX,5901.311,5901.66,DUT
AUX,5902.311,5902.66,DUT
AUX,5903.311,5903.66,DUT
AUX,5904.311,5904.66,DUT
AUX,5905.311,5905.66,DUT
AUX,5906.311,5906.66,DUT
AUX,5907.311,5907.66,DUT
AUX,5908.311,5908.66,DUT
AUX,5909.311,5909.66,DUT
AUX,5910.311,5910.66,DUT
AUX,5911.311,5911.66,DUT
AUX,5912.311,5912.66,DUT
AUX,5913.311,5913.66,DUT
AUX,5914.311,5914.66,DUT
AUX,5915.311,5915.66,DUT
AUX,5916.311,5916.66,DUT
AUX,5917.311,5917.66,DUT
AUX,5918.311,5918.66,DUT
AUX,5919.311,5919.66,DUT
AUX,5920.311,5920.66,DUT
AUX,5921.311,5921.66,DUT
AUX,5922.311,5922.66,DUT
AUX,5923.311,5923.66,DUT
AUX,5924.311,5924.66,DUT
AUX,5925.311,5925.66,DUT
AUX,5926.311,5926.66,DUT
AUX,5927.311,5927.66,DUT
AUX,5928.311,5928.66,DUT
AUX,5929.311,5929.66,DUT
AUX,5930.311,5930.66,DUT
AUX,5931.311,5931.66,DUT
AUX,5932.311,5932.66,DUT
AUX,5933.311,5933.66,DUT
AUX,5934.311,5934.66,DUT
AUX,5935.311,5935.66,DUT
AUX,5936.311,5936.66,DUT
AUX,5937.311,5937.66,DUT
AUX,5938.311,5938.66,DUT
AUX,5939.311,5939.66,DUT
AUX,5940.311,5940.66,DUT
AUX,5941.311,5941.66,DUT
AUX,5942.311,5942.66,DUT
AUX,5943.311,5943.66,DUT
AUX,5944.311,5944.66,DUT
AUX,5945.311,5945.66,DUT
AUX,5946.311,5946.66,DUT
AUX,5947.311,5947.66,DUT
AUX,5948.311,5948.66,DUT
AUX,5949.311,5949.66,DUT
AUX,5950.311,5950.66,DUT
AUX,5951.311,5951.66,DUT
AUX,5952.311,5952.66,DUT
AUX,5953.311,5953.66,DUT
AUX,5954.311,5954.66,DUT
AUX,5955.311,5955.66,DUT
AUX,5956.311,5956.66,DUT
AUX,5957.311,5957.66,DUT
AUX,5958.311,5958.66,DUT
AUX,5959.311,5959.66,DUT
AUX,5960.311,5960.66,DUT
AUX,5961.311,5961.66,DUT
AUX,5962.311,5962.66,DUT
AUX,5963.311,5963.66,DUT
AUX,5964.311,5964.66,DUT
AUX,5965.311,5965.66,DUT
AUX,5966.311,5966.66,DUT
AUX,5967.311,5967.66,DUT
AUX,5968.311,5968.66,DUT
AUX,5969.311,5969.66,DUT
AUX,5970.311,5970.66,DUT
AUX,5971.311,5971.66,DUT
AUX,5972.311,5972.66,DUT
AUX,5973.311,5973.66,DUT
AUX,5974.311,5974.66,DUT
AUX,5975.311,5975.66,DUT
AUX,5976.311,5976.66,DUT
AUX,5977.311,5977.66,DUT
AUX,5978.311,5978.66,DUT
AUX,5979.311,5979.66,DUT
AUX,5980.311,5980.66,DUT
AUX,5981.311,5981.66,DUT
AUX,5982.311,5982.66,DUT
AUX,5983.311,5983.66,DUT
AUX,5984.311,5984.66,DUT
AUX,5985.311,5985.66,DUT
AUX,5986.311,5986.66,DUT
AUX,5987.311,5987.66,DUT
AUX,5988.311,5988.66,DUT
AUX,5989.311,5989.66,DUT
AUX,5990.311,5990.66,DUT
AUX,5991.311,5991.66,DUT
AUX,5992.311,5992.66,DUT
AUX,5993.311,5993.66,DUT
AUX,5994.311,5994.66,DUT
AUX,5995.311,5995.66,DUT
AUX,5996.311,5996.66,DUT
AUX,5997.311,5997.66,DUT
AUX,5998.311,5998.66,DUT
AUX,5999.311,5999.66,DUT
AUX,6000.311,6000.66,DUT
AUX,6001.311,6001.66,DUT
AUX,6002.311,6002.66,DUT
AUX,6003.311,6003.66,DUT
AUX,6004.311,6004.66,DUT
AUX,6005.311,6005.66,DUT
AUX,6006.311,6006.66,DUT
AUX,6007.311,6007.66,DUT
AUX,6008.311,6008.66,DUT
AUX,6009.311,6009.66,DUT
AUX,6010.311,6010.66,DUT
AUX,6011.311,6011.66,DUT
AUX,6012.311,6012.66,DUT
AUX,6013.311,6013.66,DUT
AUX,6014.311,6014.66,DUT
AUX,6015.311,6015.66,DUT
AUX,6016.311,6016.66,DUT
AUX,6017.311,6017.66,DUT
AUX,6018.311,6018.66,DUT
AUX,6019.311,6019.66,DUT
AUX,6020.311,6020.66,DUT
AUX,6021.311,6021.66,DUT
AUX,6022.311,6022.66,DUT
AUX,6023.311,6023.66,DUT
AUX,6024.311,6024.66,DUT
AUX,6025.311,6025.66,DUT
AUX,6026.311,6026.66,DUT
AUX,6027.311,6027.66,DUT
AUX,6028.311,6028.66,DUT
AUX,6029.311,6029.66,DUT
AUX,6030.311,6030.66,DUT
AUX,6031.311,6031.66,DUT
AUX,6032.311,6032.66,DUT
AUX,6033.311,6033.66,DUT
AUX,6034.311,6034.66,DUT
AUX,6035.311,6035.66,DUT
